"","area_code","year","item_code","source_code","value","element","item","area","source"
"1067",179,2020,15,183,20500,"Import Quantity","Wheat","Qatar","Romania"
"1068",117,2020,15,183,120078,"Import Quantity","Wheat","Republic of Korea","Romania"
"1069",146,2020,15,183,147,"Import Quantity","Wheat","Republic of Moldova","Romania"
"1070",272,2020,15,183,79,"Import Quantity","Wheat","Serbia","Romania"
"1071",199,2020,15,183,48,"Import Quantity","Wheat","Slovakia","Romania"
"1072",203,2020,15,183,162650,"Import Quantity","Wheat","Spain","Romania"
"1073",276,2020,15,183,318725,"Import Quantity","Wheat","Sudan","Romania"
"1074",210,2020,15,183,1,"Import Quantity","Wheat","Sweden","Romania"
"1075",211,2020,15,183,25,"Import Quantity","Wheat","Switzerland","Romania"
"1076",212,2020,15,183,7500,"Import Quantity","Wheat","Syrian Arab Republic","Romania"
"1077",216,2020,15,183,189919,"Import Quantity","Wheat","Thailand","Romania"
"1078",222,2020,15,183,54500,"Import Quantity","Wheat","Tunisia","Romania"
"1079",223,2020,15,183,21462,"Import Quantity","Wheat","Turkey","Romania"
"1080",230,2020,15,183,137,"Import Quantity","Wheat","Ukraine","Romania"
"1081",225,2020,15,183,52500,"Import Quantity","Wheat","United Arab Emirates","Romania"
"1082",229,2020,15,183,53124,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Romania"
"1083",231,2020,15,183,3,"Import Quantity","Wheat","United States of America","Romania"
"1084",249,2020,15,183,31462,"Import Quantity","Wheat","Yemen","Romania"
"1085",2,2020,15,185,3389,"Import Quantity","Wheat","Afghanistan","Russian Federation"
"1086",3,2020,15,185,149277,"Import Quantity","Wheat","Albania","Russian Federation"
"1087",7,2020,15,185,199652,"Import Quantity","Wheat","Angola","Russian Federation"
"1088",1,2020,15,185,334864,"Import Quantity","Wheat","Armenia","Russian Federation"
"1089",52,2020,15,185,1385007,"Import Quantity","Wheat","Azerbaijan","Russian Federation"
"1090",16,2020,15,185,1940855,"Import Quantity","Wheat","Bangladesh","Russian Federation"
"1091",57,2020,15,185,15723,"Import Quantity","Wheat","Belarus","Russian Federation"
"1092",53,2020,15,185,22500,"Import Quantity","Wheat","Benin","Russian Federation"
"1093",21,2020,15,185,237558,"Import Quantity","Wheat","Brazil","Russian Federation"
"1094",27,2020,15,185,9378,"Import Quantity","Wheat","Bulgaria","Russian Federation"
"1095",233,2020,15,185,6300,"Import Quantity","Wheat","Burkina Faso","Russian Federation"
"1096",29,2020,15,185,17131,"Import Quantity","Wheat","Burundi","Russian Federation"
"1097",35,2020,15,185,10000,"Import Quantity","Wheat","Cabo Verde","Russian Federation"
"1098",32,2020,15,185,388500,"Import Quantity","Wheat","Cameroon","Russian Federation"
"1099",41,2020,15,185,57013,"Import Quantity","Wheat","China, mainland","Russian Federation"
"1100",46,2020,15,185,184254,"Import Quantity","Wheat","Congo","Russian Federation"
"1101",107,2020,15,185,64968,"Import Quantity","Wheat","Cote dIvoire","Russian Federation"
"1102",50,2020,15,185,24943,"Import Quantity","Wheat","Cyprus","Russian Federation"
"1103",116,2020,15,185,50000,"Import Quantity","Wheat","Democratic Peoples Republic of Korea","Russian Federation"
"1104",250,2020,15,185,199027,"Import Quantity","Wheat","Democratic Republic of the Congo","Russian Federation"
"1105",54,2020,15,185,3300,"Import Quantity","Wheat","Denmark","Russian Federation"
"1106",59,2020,15,185,8254555,"Import Quantity","Wheat","Egypt","Russian Federation"
"1107",238,2020,15,185,52000,"Import Quantity","Wheat","Ethiopia","Russian Federation"
"1108",67,2020,15,185,88087,"Import Quantity","Wheat","Finland","Russian Federation"
"1109",68,2020,15,185,0,"Import Quantity","Wheat","France","Russian Federation"
"1110",74,2020,15,185,12650,"Import Quantity","Wheat","Gabon","Russian Federation"
"1111",75,2020,15,185,52700,"Import Quantity","Wheat","Gambia","Russian Federation"
"1112",73,2020,15,185,588392,"Import Quantity","Wheat","Georgia","Russian Federation"
"1113",79,2020,15,185,434,"Import Quantity","Wheat","Germany","Russian Federation"
"1114",81,2020,15,185,232939,"Import Quantity","Wheat","Ghana","Russian Federation"
"1115",84,2020,15,185,147495,"Import Quantity","Wheat","Greece","Russian Federation"
"1116",90,2020,15,185,60000,"Import Quantity","Wheat","Guinea","Russian Federation"
"1117",101,2020,15,185,2961,"Import Quantity","Wheat","Indonesia","Russian Federation"
"1118",103,2020,15,185,52,"Import Quantity","Wheat","Iraq","Russian Federation"
"1119",105,2020,15,185,541126,"Import Quantity","Wheat","Israel","Russian Federation"
"1120",106,2020,15,185,92525,"Import Quantity","Wheat","Italy","Russian Federation"
"1121",112,2020,15,185,292713,"Import Quantity","Wheat","Jordan","Russian Federation"
"1122",108,2020,15,185,523958,"Import Quantity","Wheat","Kazakhstan","Russian Federation"
"1123",114,2020,15,185,602137,"Import Quantity","Wheat","Kenya","Russian Federation"
"1124",113,2020,15,185,131132,"Import Quantity","Wheat","Kyrgyzstan","Russian Federation"
"1125",119,2020,15,185,374872,"Import Quantity","Wheat","Latvia","Russian Federation"
"1126",121,2020,15,185,159364,"Import Quantity","Wheat","Lebanon","Russian Federation"
"1127",123,2020,15,185,12600,"Import Quantity","Wheat","Liberia","Russian Federation"
"1128",124,2020,15,185,170699,"Import Quantity","Wheat","Libya","Russian Federation"
"1129",126,2020,15,185,170002,"Import Quantity","Wheat","Lithuania","Russian Federation"
"1130",129,2020,15,185,36000,"Import Quantity","Wheat","Madagascar","Russian Federation"
"1131",130,2020,15,185,46554,"Import Quantity","Wheat","Malawi","Russian Federation"
"1132",131,2020,15,185,53248,"Import Quantity","Wheat","Malaysia","Russian Federation"
"1133",133,2020,15,185,137025,"Import Quantity","Wheat","Mali","Russian Federation"
"1134",134,2020,15,185,5796,"Import Quantity","Wheat","Malta","Russian Federation"
"1135",136,2020,15,185,158106,"Import Quantity","Wheat","Mauritania","Russian Federation"
"1136",138,2020,15,185,96040,"Import Quantity","Wheat","Mexico","Russian Federation"
"1137",141,2020,15,185,177705,"Import Quantity","Wheat","Mongolia","Russian Federation"
"1138",143,2020,15,185,426486,"Import Quantity","Wheat","Morocco","Russian Federation"
"1139",144,2020,15,185,349558,"Import Quantity","Wheat","Mozambique","Russian Federation"
"1140",28,2020,15,185,0,"Import Quantity","Wheat","Myanmar","Russian Federation"
"1141",147,2020,15,185,83704,"Import Quantity","Wheat","Namibia","Russian Federation"
"1142",150,2020,15,185,1455,"Import Quantity","Wheat","Netherlands","Russian Federation"
"1143",157,2020,15,185,102402,"Import Quantity","Wheat","Nicaragua","Russian Federation"
"1144",159,2020,15,185,998131,"Import Quantity","Wheat","Nigeria","Russian Federation"
"1145",154,2020,15,185,580,"Import Quantity","Wheat","North Macedonia","Russian Federation"
"1146",162,2020,15,185,21969,"Import Quantity","Wheat","Norway","Russian Federation"
"1147",221,2020,15,185,429095,"Import Quantity","Wheat","Oman","Russian Federation"
"1148",165,2020,15,185,1173081,"Import Quantity","Wheat","Pakistan","Russian Federation"
"1149",171,2020,15,185,554743,"Import Quantity","Wheat","Philippines","Russian Federation"
"1150",173,2020,15,185,1049,"Import Quantity","Wheat","Poland","Russian Federation"
"1151",179,2020,15,185,82000,"Import Quantity","Wheat","Qatar","Russian Federation"
"1152",117,2020,15,185,82041,"Import Quantity","Wheat","Republic of Korea","Russian Federation"
"1153",146,2020,15,185,64,"Import Quantity","Wheat","Republic of Moldova","Russian Federation"
"1154",183,2020,15,185,56159,"Import Quantity","Wheat","Romania","Russian Federation"
"1155",184,2020,15,185,64883,"Import Quantity","Wheat","Rwanda","Russian Federation"
"1156",194,2020,15,185,246520,"Import Quantity","Wheat","Saudi Arabia","Russian Federation"
"1157",195,2020,15,185,339118,"Import Quantity","Wheat","Senegal","Russian Federation"
"1158",272,2020,15,185,107,"Import Quantity","Wheat","Serbia","Russian Federation"
"1159",201,2020,15,185,29650,"Import Quantity","Wheat","Somalia","Russian Federation"
"1160",202,2020,15,185,554209,"Import Quantity","Wheat","South Africa","Russian Federation"
"1161",203,2020,15,185,21489,"Import Quantity","Wheat","Spain","Russian Federation"
"1162",38,2020,15,185,415260,"Import Quantity","Wheat","Sri Lanka","Russian Federation"
"1163",276,2020,15,185,1333409,"Import Quantity","Wheat","Sudan","Russian Federation"
"1164",211,2020,15,185,54937,"Import Quantity","Wheat","Switzerland","Russian Federation"
"1165",208,2020,15,185,5400,"Import Quantity","Wheat","Tajikistan","Russian Federation"
"1166",216,2020,15,185,313157,"Import Quantity","Wheat","Thailand","Russian Federation"
"1167",217,2020,15,185,70000,"Import Quantity","Wheat","Togo","Russian Federation"
"1168",222,2020,15,185,111267,"Import Quantity","Wheat","Tunisia","Russian Federation"
"1169",223,2020,15,185,7900550,"Import Quantity","Wheat","Turkey","Russian Federation"
"1170",213,2020,15,185,17256,"Import Quantity","Wheat","Turkmenistan","Russian Federation"
"1171",226,2020,15,185,192265,"Import Quantity","Wheat","Uganda","Russian Federation"
"1172",230,2020,15,185,11330,"Import Quantity","Wheat","Ukraine","Russian Federation"
"1173",225,2020,15,185,674558,"Import Quantity","Wheat","United Arab Emirates","Russian Federation"
"1174",229,2020,15,185,17348,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Russian Federation"
"1175",215,2020,15,185,700911,"Import Quantity","Wheat","United Republic of Tanzania","Russian Federation"
"1176",235,2020,15,185,14102,"Import Quantity","Wheat","Uzbekistan","Russian Federation"
"1177",237,2020,15,185,464392,"Import Quantity","Wheat","Viet Nam","Russian Federation"
"1178",249,2020,15,185,796103,"Import Quantity","Wheat","Yemen","Russian Federation"
"1179",181,2020,15,185,10253,"Import Quantity","Wheat","Zimbabwe","Russian Federation"
"1180",202,2020,15,194,0,"Import Quantity","Wheat","South Africa","Saudi Arabia"
"1181",68,2020,15,195,0,"Import Quantity","Wheat","France","Senegal"
"1182",133,2020,15,195,4519,"Import Quantity","Wheat","Mali","Senegal"
"1183",3,2020,15,272,54245,"Import Quantity","Wheat","Albania","Serbia"
"1184",10,2020,15,272,1,"Import Quantity","Wheat","Australia","Serbia"
"1185",11,2020,15,272,1,"Import Quantity","Wheat","Austria","Serbia"
"1186",80,2020,15,272,70126,"Import Quantity","Wheat","Bosnia and Herzegovina","Serbia"
"1187",27,2020,15,272,292,"Import Quantity","Wheat","Bulgaria","Serbia"
"1188",33,2020,15,272,1,"Import Quantity","Wheat","Canada","Serbia"
"1189",98,2020,15,272,383,"Import Quantity","Wheat","Croatia","Serbia"
"1190",79,2020,15,272,119,"Import Quantity","Wheat","Germany","Serbia"
"1191",84,2020,15,272,75,"Import Quantity","Wheat","Greece","Serbia"
"1192",97,2020,15,272,23,"Import Quantity","Wheat","Hungary","Serbia"
"1193",103,2020,15,272,0,"Import Quantity","Wheat","Iraq","Serbia"
"1194",106,2020,15,272,20990,"Import Quantity","Wheat","Italy","Serbia"
"1195",273,2020,15,272,11037,"Import Quantity","Wheat","Montenegro","Serbia"
"1196",28,2020,15,272,124,"Import Quantity","Wheat","Myanmar","Serbia"
"1197",154,2020,15,272,85104,"Import Quantity","Wheat","North Macedonia","Serbia"
"1198",173,2020,15,272,18,"Import Quantity","Wheat","Poland","Serbia"
"1199",183,2020,15,272,270924,"Import Quantity","Wheat","Romania","Serbia"
"1200",199,2020,15,272,2,"Import Quantity","Wheat","Slovakia","Serbia"
"1201",198,2020,15,272,201,"Import Quantity","Wheat","Slovenia","Serbia"
"1202",211,2020,15,272,1744,"Import Quantity","Wheat","Switzerland","Serbia"
"1203",223,2020,15,272,21,"Import Quantity","Wheat","Turkey","Serbia"
"1204",230,2020,15,272,4,"Import Quantity","Wheat","Ukraine","Serbia"
"1205",229,2020,15,272,5350,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Serbia"
"1206",231,2020,15,272,5,"Import Quantity","Wheat","United States of America","Serbia"
"1207",235,2020,15,272,28,"Import Quantity","Wheat","Uzbekistan","Serbia"
"1208",26,2020,15,200,20,"Import Quantity","Wheat","Brunei Darussalam","Singapore"
"1209",115,2020,15,200,0,"Import Quantity","Wheat","Cambodia","Singapore"
"1210",214,2020,15,200,1,"Import Quantity","Wheat","China, Taiwan Province of","Singapore"
"1211",131,2020,15,200,0,"Import Quantity","Wheat","Malaysia","Singapore"
"1212",132,2020,15,200,1,"Import Quantity","Wheat","Maldives","Singapore"
"1213",171,2020,15,200,2,"Import Quantity","Wheat","Philippines","Singapore"
"1214",216,2020,15,200,5,"Import Quantity","Wheat","Thailand","Singapore"
"1215",11,2020,15,199,215466,"Import Quantity","Wheat","Austria","Slovakia"
"1216",98,2020,15,199,3915,"Import Quantity","Wheat","Croatia","Slovakia"
"1217",50,2020,15,199,122,"Import Quantity","Wheat","Cyprus","Slovakia"
"1218",167,2020,15,199,124552,"Import Quantity","Wheat","Czechia","Slovakia"
"1219",79,2020,15,199,185160,"Import Quantity","Wheat","Germany","Slovakia"
"1220",97,2020,15,199,165909,"Import Quantity","Wheat","Hungary","Slovakia"
"1221",104,2020,15,199,68,"Import Quantity","Wheat","Ireland","Slovakia"
"1222",106,2020,15,199,135849,"Import Quantity","Wheat","Italy","Slovakia"
"1223",108,2020,15,199,1,"Import Quantity","Wheat","Kazakhstan","Slovakia"
"1224",119,2020,15,199,248,"Import Quantity","Wheat","Latvia","Slovakia"
"1225",126,2020,15,199,404,"Import Quantity","Wheat","Lithuania","Slovakia"
"1226",150,2020,15,199,1385,"Import Quantity","Wheat","Netherlands","Slovakia"
"1227",173,2020,15,199,399824,"Import Quantity","Wheat","Poland","Slovakia"
"1228",183,2020,15,199,31457,"Import Quantity","Wheat","Romania","Slovakia"
"1229",272,2020,15,199,3,"Import Quantity","Wheat","Serbia","Slovakia"
"1230",198,2020,15,199,4769,"Import Quantity","Wheat","Slovenia","Slovakia"
"1231",210,2020,15,199,25,"Import Quantity","Wheat","Sweden","Slovakia"
"1232",211,2020,15,199,4560,"Import Quantity","Wheat","Switzerland","Slovakia"
"1233",229,2020,15,199,407,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Slovakia"
"1234",3,2020,15,198,0,"Import Quantity","Wheat","Albania","Slovenia"
"1235",11,2020,15,198,6672,"Import Quantity","Wheat","Austria","Slovenia"
"1236",80,2020,15,198,25,"Import Quantity","Wheat","Bosnia and Herzegovina","Slovenia"
"1237",98,2020,15,198,1268,"Import Quantity","Wheat","Croatia","Slovenia"
"1238",68,2020,15,198,46,"Import Quantity","Wheat","France","Slovenia"
"1239",79,2020,15,198,133,"Import Quantity","Wheat","Germany","Slovenia"
"1240",97,2020,15,198,2157,"Import Quantity","Wheat","Hungary","Slovenia"
"1241",105,2020,15,198,49,"Import Quantity","Wheat","Israel","Slovenia"
"1242",106,2020,15,198,95003,"Import Quantity","Wheat","Italy","Slovenia"
"1243",273,2020,15,198,14,"Import Quantity","Wheat","Montenegro","Slovenia"
"1244",154,2020,15,198,0,"Import Quantity","Wheat","North Macedonia","Slovenia"
"1245",185,2020,15,198,0,"Import Quantity","Wheat","Russian Federation","Slovenia"
"1246",272,2020,15,198,151,"Import Quantity","Wheat","Serbia","Slovenia"
"1247",7,2020,15,202,1,"Import Quantity","Wheat","Angola","South Africa"
"1248",20,2020,15,202,3334,"Import Quantity","Wheat","Botswana","South Africa"
"1249",250,2020,15,202,1,"Import Quantity","Wheat","Democratic Republic of the Congo","South Africa"
"1250",209,2020,15,202,31265,"Import Quantity","Wheat","Eswatini","South Africa"
"1251",114,2020,15,202,11,"Import Quantity","Wheat","Kenya","South Africa"
"1252",122,2020,15,202,6565,"Import Quantity","Wheat","Lesotho","South Africa"
"1253",144,2020,15,202,239,"Import Quantity","Wheat","Mozambique","South Africa"
"1254",147,2020,15,202,10889,"Import Quantity","Wheat","Namibia","South Africa"
"1255",225,2020,15,202,0,"Import Quantity","Wheat","United Arab Emirates","South Africa"
"1256",229,2020,15,202,0,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","South Africa"
"1257",231,2020,15,202,0,"Import Quantity","Wheat","United States of America","South Africa"
"1258",251,2020,15,202,41793,"Import Quantity","Wheat","Zambia","South Africa"
"1259",181,2020,15,202,87008,"Import Quantity","Wheat","Zimbabwe","South Africa"
"1260",4,2020,15,203,5517,"Import Quantity","Wheat","Algeria","Spain"
"1261",9,2020,15,203,0,"Import Quantity","Wheat","Argentina","Spain"
"1262",255,2020,15,203,5500,"Import Quantity","Wheat","Belgium","Spain"
"1263",35,2020,15,203,54,"Import Quantity","Wheat","Cabo Verde","Spain"
"1264",33,2020,15,203,0,"Import Quantity","Wheat","Canada","Spain"
"1265",50,2020,15,203,3,"Import Quantity","Wheat","Cyprus","Spain"
"1266",59,2020,15,203,5800,"Import Quantity","Wheat","Egypt","Spain"
"1267",68,2020,15,203,15270,"Import Quantity","Wheat","France","Spain"
"1268",79,2020,15,203,821,"Import Quantity","Wheat","Germany","Spain"
"1269",84,2020,15,203,3136,"Import Quantity","Wheat","Greece","Spain"
"1270",102,2020,15,203,35,"Import Quantity","Wheat","Iran (Islamic Republic of)","Spain"
"1271",103,2020,15,203,312,"Import Quantity","Wheat","Iraq","Spain"
"1272",105,2020,15,203,13,"Import Quantity","Wheat","Israel","Spain"
"1273",106,2020,15,203,118895,"Import Quantity","Wheat","Italy","Spain"
"1274",124,2020,15,203,20474,"Import Quantity","Wheat","Libya","Spain"
"1275",126,2020,15,203,12,"Import Quantity","Wheat","Lithuania","Spain"
"1276",256,2020,15,203,205,"Import Quantity","Wheat","Luxembourg","Spain"
"1277",143,2020,15,203,25907,"Import Quantity","Wheat","Morocco","Spain"
"1278",150,2020,15,203,74,"Import Quantity","Wheat","Netherlands","Spain"
"1279",153,2020,15,203,23,"Import Quantity","Wheat","New Caledonia","Spain"
"1280",162,2020,15,203,0,"Import Quantity","Wheat","Norway","Spain"
"1281",174,2020,15,203,70235,"Import Quantity","Wheat","Portugal","Spain"
"1282",183,2020,15,203,2,"Import Quantity","Wheat","Romania","Spain"
"1283",202,2020,15,203,0,"Import Quantity","Wheat","South Africa","Spain"
"1284",222,2020,15,203,251390,"Import Quantity","Wheat","Tunisia","Spain"
"1285",223,2020,15,203,158,"Import Quantity","Wheat","Turkey","Spain"
"1286",230,2020,15,203,0,"Import Quantity","Wheat","Ukraine","Spain"
"1287",225,2020,15,203,0,"Import Quantity","Wheat","United Arab Emirates","Spain"
"1288",229,2020,15,203,150,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Spain"
"1289",231,2020,15,203,0,"Import Quantity","Wheat","United States of America","Spain"
"1290",234,2020,15,203,5,"Import Quantity","Wheat","Uruguay","Spain"
"1291",50,2020,15,38,0,"Import Quantity","Wheat","Cyprus","Sri Lanka"
"1292",200,2020,15,38,2860,"Import Quantity","Wheat","Singapore","Sri Lanka"
"1293",4,2020,15,210,188320,"Import Quantity","Wheat","Algeria","Sweden"
"1294",11,2020,15,210,0,"Import Quantity","Wheat","Austria","Sweden"
"1295",255,2020,15,210,30807,"Import Quantity","Wheat","Belgium","Sweden"
"1296",33,2020,15,210,0,"Import Quantity","Wheat","Canada","Sweden"
"1297",96,2020,15,210,0,"Import Quantity","Wheat","China, Hong Kong SAR","Sweden"
"1298",41,2020,15,210,0,"Import Quantity","Wheat","China, mainland","Sweden"
"1299",54,2020,15,210,84858,"Import Quantity","Wheat","Denmark","Sweden"
"1300",64,2020,15,210,14800,"Import Quantity","Wheat","Faroe Islands","Sweden"
"1301",67,2020,15,210,33,"Import Quantity","Wheat","Finland","Sweden"
"1302",68,2020,15,210,8400,"Import Quantity","Wheat","France","Sweden"
"1303",79,2020,15,210,130796,"Import Quantity","Wheat","Germany","Sweden"
"1304",99,2020,15,210,2802,"Import Quantity","Wheat","Iceland","Sweden"
"1305",104,2020,15,210,27700,"Import Quantity","Wheat","Ireland","Sweden"
"1306",119,2020,15,210,35,"Import Quantity","Wheat","Latvia","Sweden"
"1307",126,2020,15,210,38635,"Import Quantity","Wheat","Lithuania","Sweden"
"1308",256,2020,15,210,3,"Import Quantity","Wheat","Luxembourg","Sweden"
"1309",134,2020,15,210,0,"Import Quantity","Wheat","Malta","Sweden"
"1310",136,2020,15,210,47000,"Import Quantity","Wheat","Mauritania","Sweden"
"1311",143,2020,15,210,0,"Import Quantity","Wheat","Morocco","Sweden"
"1312",150,2020,15,210,81492,"Import Quantity","Wheat","Netherlands","Sweden"
"1313",162,2020,15,210,68490,"Import Quantity","Wheat","Norway","Sweden"
"1314",173,2020,15,210,14085,"Import Quantity","Wheat","Poland","Sweden"
"1315",174,2020,15,210,11836,"Import Quantity","Wheat","Portugal","Sweden"
"1316",117,2020,15,210,0,"Import Quantity","Wheat","Republic of Korea","Sweden"
"1317",272,2020,15,210,0,"Import Quantity","Wheat","Serbia","Sweden"
"1318",200,2020,15,210,0,"Import Quantity","Wheat","Singapore","Sweden"
"1319",198,2020,15,210,0,"Import Quantity","Wheat","Slovenia","Sweden"
"1320",203,2020,15,210,213112,"Import Quantity","Wheat","Spain","Sweden"
"1321",211,2020,15,210,1,"Import Quantity","Wheat","Switzerland","Sweden"
"1322",229,2020,15,210,94689,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Sweden"
"1323",231,2020,15,210,0,"Import Quantity","Wheat","United States of America","Sweden"
"1324",10,2020,15,211,0,"Import Quantity","Wheat","Australia","Switzerland"
"1325",11,2020,15,211,26,"Import Quantity","Wheat","Austria","Switzerland"
"1326",255,2020,15,211,0,"Import Quantity","Wheat","Belgium","Switzerland"
"1327",96,2020,15,211,0,"Import Quantity","Wheat","China, Hong Kong SAR","Switzerland"
"1328",98,2020,15,211,0,"Import Quantity","Wheat","Croatia","Switzerland"
"1329",167,2020,15,211,2,"Import Quantity","Wheat","Czechia","Switzerland"
"1330",54,2020,15,211,0,"Import Quantity","Wheat","Denmark","Switzerland"
"1331",67,2020,15,211,0,"Import Quantity","Wheat","Finland","Switzerland"
"1332",68,2020,15,211,79,"Import Quantity","Wheat","France","Switzerland"
"1333",79,2020,15,211,414,"Import Quantity","Wheat","Germany","Switzerland"
"1334",97,2020,15,211,2,"Import Quantity","Wheat","Hungary","Switzerland"
"1335",106,2020,15,211,0,"Import Quantity","Wheat","Italy","Switzerland"
"1336",119,2020,15,211,0,"Import Quantity","Wheat","Latvia","Switzerland"
"1337",126,2020,15,211,5,"Import Quantity","Wheat","Lithuania","Switzerland"
"1338",256,2020,15,211,0,"Import Quantity","Wheat","Luxembourg","Switzerland"
"1339",150,2020,15,211,0,"Import Quantity","Wheat","Netherlands","Switzerland"
"1340",173,2020,15,211,0,"Import Quantity","Wheat","Poland","Switzerland"
"1341",183,2020,15,211,0,"Import Quantity","Wheat","Romania","Switzerland"
"1342",203,2020,15,211,0,"Import Quantity","Wheat","Spain","Switzerland"
"1343",210,2020,15,211,0,"Import Quantity","Wheat","Sweden","Switzerland"
"1344",223,2020,15,211,8,"Import Quantity","Wheat","Turkey","Switzerland"
"1345",112,2020,15,212,220,"Import Quantity","Wheat","Jordan","Syrian Arab Republic"
"1346",121,2020,15,212,2,"Import Quantity","Wheat","Lebanon","Syrian Arab Republic"
"1347",223,2020,15,212,122884,"Import Quantity","Wheat","Turkey","Syrian Arab Republic"
"1348",96,2020,15,216,0,"Import Quantity","Wheat","China, Hong Kong SAR","Thailand"
"1349",110,2020,15,216,1,"Import Quantity","Wheat","Japan","Thailand"
"1350",132,2020,15,216,0,"Import Quantity","Wheat","Maldives","Thailand"
"1351",179,2020,15,216,0,"Import Quantity","Wheat","Qatar","Thailand"
"1352",210,2020,15,216,8,"Import Quantity","Wheat","Sweden","Thailand"
"1353",52,2020,15,223,460,"Import Quantity","Wheat","Azerbaijan","Turkey"
"1354",255,2020,15,223,4871,"Import Quantity","Wheat","Belgium","Turkey"
"1355",33,2020,15,223,1,"Import Quantity","Wheat","Canada","Turkey"
"1356",50,2020,15,223,698,"Import Quantity","Wheat","Cyprus","Turkey"
"1357",59,2020,15,223,1500,"Import Quantity","Wheat","Egypt","Turkey"
"1358",73,2020,15,223,55,"Import Quantity","Wheat","Georgia","Turkey"
"1359",79,2020,15,223,55,"Import Quantity","Wheat","Germany","Turkey"
"1360",101,2020,15,223,149,"Import Quantity","Wheat","Indonesia","Turkey"
"1361",102,2020,15,223,206,"Import Quantity","Wheat","Iran (Islamic Republic of)","Turkey"
"1362",103,2020,15,223,19552,"Import Quantity","Wheat","Iraq","Turkey"
"1363",106,2020,15,223,22048,"Import Quantity","Wheat","Italy","Turkey"
"1364",110,2020,15,223,0,"Import Quantity","Wheat","Japan","Turkey"
"1365",108,2020,15,223,3,"Import Quantity","Wheat","Kazakhstan","Turkey"
"1366",121,2020,15,223,2000,"Import Quantity","Wheat","Lebanon","Turkey"
"1367",134,2020,15,223,0,"Import Quantity","Wheat","Malta","Turkey"
"1368",143,2020,15,223,19066,"Import Quantity","Wheat","Morocco","Turkey"
"1369",150,2020,15,223,588,"Import Quantity","Wheat","Netherlands","Turkey"
"1370",162,2020,15,223,2,"Import Quantity","Wheat","Norway","Turkey"
"1371",117,2020,15,223,3240,"Import Quantity","Wheat","Republic of Korea","Turkey"
"1372",272,2020,15,223,0,"Import Quantity","Wheat","Serbia","Turkey"
"1373",200,2020,15,223,0,"Import Quantity","Wheat","Singapore","Turkey"
"1374",203,2020,15,223,30899,"Import Quantity","Wheat","Spain","Turkey"
"1375",212,2020,15,223,15531,"Import Quantity","Wheat","Syrian Arab Republic","Turkey"
"1376",230,2020,15,223,25399,"Import Quantity","Wheat","Ukraine","Turkey"
"1377",229,2020,15,223,9273,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Turkey"
"1378",231,2020,15,223,1,"Import Quantity","Wheat","United States of America","Turkey"
"1379",114,2020,15,226,10,"Import Quantity","Wheat","Kenya","Uganda"
"1380",277,2020,15,226,30,"Import Quantity","Wheat","South Sudan","Uganda"
"1381",3,2020,15,230,22956,"Import Quantity","Wheat","Albania","Ukraine"
"1382",4,2020,15,230,5400,"Import Quantity","Wheat","Algeria","Ukraine"
"1383",11,2020,15,230,246,"Import Quantity","Wheat","Austria","Ukraine"
"1384",16,2020,15,230,1514725,"Import Quantity","Wheat","Bangladesh","Ukraine"
"1385",57,2020,15,230,1277,"Import Quantity","Wheat","Belarus","Ukraine"
"1386",53,2020,15,230,2,"Import Quantity","Wheat","Benin","Ukraine"
"1387",115,2020,15,230,365,"Import Quantity","Wheat","Cambodia","Ukraine"
"1388",96,2020,15,230,905,"Import Quantity","Wheat","China, Hong Kong SAR","Ukraine"
"1389",41,2020,15,230,5928,"Import Quantity","Wheat","China, mainland","Ukraine"
"1390",214,2020,15,230,8300,"Import Quantity","Wheat","China, Taiwan Province of","Ukraine"
"1391",50,2020,15,230,9004,"Import Quantity","Wheat","Cyprus","Ukraine"
"1392",167,2020,15,230,63,"Import Quantity","Wheat","Czechia","Ukraine"
"1393",72,2020,15,230,17115,"Import Quantity","Wheat","Djibouti","Ukraine"
"1394",58,2020,15,230,32636,"Import Quantity","Wheat","Ecuador","Ukraine"
"1395",59,2020,15,230,3075224,"Import Quantity","Wheat","Egypt","Ukraine"
"1396",63,2020,15,230,6150,"Import Quantity","Wheat","Estonia","Ukraine"
"1397",238,2020,15,230,175026,"Import Quantity","Wheat","Ethiopia","Ukraine"
"1398",68,2020,15,230,0,"Import Quantity","Wheat","France","Ukraine"
"1399",73,2020,15,230,48,"Import Quantity","Wheat","Georgia","Ukraine"
"1400",79,2020,15,230,7127,"Import Quantity","Wheat","Germany","Ukraine"
"1401",84,2020,15,230,87216,"Import Quantity","Wheat","Greece","Ukraine"
"1402",101,2020,15,230,2718664,"Import Quantity","Wheat","Indonesia","Ukraine"
"1403",105,2020,15,230,280474,"Import Quantity","Wheat","Israel","Ukraine"
"1404",106,2020,15,230,219209,"Import Quantity","Wheat","Italy","Ukraine"
